player,player_id,team,opponent,start_date,end_date,venue,match_type,is_captain,is_player_of_match,runs_scored,balls_faced,outs,fours,sixes,runs_conceded,balls_bowled,wickets,catches,stumpings,runouts,wickets_taken_players,dismissed_by,wicket_type,runs_powerplay,fours_powerplay,sixes_powerplay,wickets_powerplay,runs_middle,fours_middle,sixes_middle,wickets_middle,runs_death,fours_death,sixes_death,wickets_death,win,win_by_run,win_by_wickets,maidens,gender,batting_average,batting_strike_rate,bowling_average,bowling_strike_rate,bowling_economy,values
RG Sharma,740742ef,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,9,5,1,2,0,0,0,0,0,0,0,none,['KA Maharaj'],['caught'],9,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,True,9.0,180.0,0.0,0.0,0.0,"{""batting_first_original_score"": [47, 68, 50], ""batting_first_predicted_score"": [45.75626754760742, 46.26655578613281, 46.18791961669922, 17.69154930114746], ""ceil_value"": 98.47818673023401, ""chasing_first_original_score"": [47, 68, 50], ""chasing_first_predicted_score"": [35.02906036376953, 31.596542358398438, 34.61516571044922, 15.194364547729492], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [1.9030834436416626], ""fes"": 8, ""floor_value"": -1.431080404527421, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.08468471311909194, ""rank"": 1.0, ""risk"": 49, ""score"": 64.25, ""strike_rate"": [83.15673065185547], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [16, 3, 23, 50, 137, 77], ""y_pred"": [35.413429260253906, 33.887699127197266, 34.00953674316406, 33.984134674072266, 34.02337646484375, 33.831783294677734]}"
V Kohli,ba607b88,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,True,76,62,1,6,2,0,0,0,0,0,0,none,['M Jansen'],"['run out', 'caught']",21,4,0,0,27,0,0,0,28,2,2,0,1,7,0,0,True,76.0,122.58064516129032,0.0,0.0,0.0,"{""batting_first_original_score"": [90, 84, 14], ""batting_first_predicted_score"": [47.36513900756836, 49.10093688964844, 48.53450393676758, 19.25851821899414], ""ceil_value"": 114.7089418283079, ""chasing_first_original_score"": [90, 84, 14], ""chasing_first_predicted_score"": [37.19137191772461, 34.05071258544922, 36.35391616821289, 17.882028579711914], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [1.242708444595337], ""fes"": 8, ""floor_value"": 3.9848319963426846, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.09567193566318713, ""rank"": 2.0, ""risk"": 55, ""score"": 41.78651685393258, ""strike_rate"": [88.5997314453125], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [5, -2, 26, 56, -2, 11], ""y_pred"": [41.67583084106445, 38.31114196777344, 38.73029327392578, 38.8695068359375, 38.82634735107422, 38.245880126953125]}"
RR Pant,919a3be2,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,0,2,1,0,0,0,0,0,2,0,0,none,['KA Maharaj'],['caught'],0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,True,0.0,0.0,0.0,0.0,0.0,"{""batting_first_original_score"": [30, 148, 167], ""batting_first_predicted_score"": [46.34288024902344, 46.88105392456055, 46.80241775512695, 18.505882263183594], ""ceil_value"": 101.66201320496472, ""chasing_first_original_score"": [30, 148, 167], ""chasing_first_predicted_score"": [35.970645904541016, 33.39557647705078, 36.63041687011719, 16.17741584777832], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [2.361276865005493], ""fes"": 8, ""floor_value"": 4.360887558394062, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.09064385248116288, ""rank"": 3.0, ""risk"": 48, ""score"": 50.5, ""strike_rate"": [84.53317260742188], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [80, 46, 56, 50, 18, 24], ""y_pred"": [37.80750274658203, 36.13597869873047, 36.710269927978516, 36.37820816040039, 36.80632400512695, 36.22585678100586]}"
SA Yadav,271f83cd,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,3,4,1,0,0,0,0,0,2,0,0,none,['K Rabada'],['caught'],2,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,True,3.0,75.0,0.0,0.0,0.0,"{""batting_first_original_score"": [43, 9, 107], ""batting_first_predicted_score"": [19.192073822021484, 19.713172912597656, 19.852680206298828, 19.121978759765625], ""ceil_value"": 76.1977669223412, ""chasing_first_original_score"": [43, 9, 107], ""chasing_first_predicted_score"": [15.384202003479004, 15.544196128845215, 15.275009155273438, 15.83098316192627], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [1.6971887350082397], ""fes"": 8, ""floor_value"": 2.6366701637515177, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.09032949342805181, ""rank"": 4.0, ""risk"": 36, ""score"": 31.203389830508478, ""strike_rate"": [88.7381591796875], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [16, 64, 78, 16, 56, 70], ""y_pred"": [37.284629821777344, 35.81299591064453, 36.46354675292969, 36.15162658691406, 35.907623291015625, 35.79903030395508]}"
AR Patel,2e171977,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,47,32,1,1,4,50,26,1,0,0,0,"T Stubbs, bowled",['K Rabada'],[],0,0,0,0,47,1,4,1,0,0,0,0,1,7,0,0,True,47.0,146.875,50.0,26.0,11.538461538461538,"{""batting_first_original_score"": [99, 87, 33], ""batting_first_predicted_score"": [25.521224975585938, 25.169857025146484, 25.219078063964844, 19.283971786499023], ""ceil_value"": 85.18760677104527, ""chasing_first_original_score"": [99, 87, 33], ""chasing_first_predicted_score"": [19.74505043029785, 19.972728729248047, 19.373655319213867, 16.235408782958984], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [2.8885927200317383], ""fes"": 8, ""floor_value"": 12.167025816814153, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.09166517994879006, ""rank"": 5.0, ""risk"": 36, ""score"": 59.38461538461539, ""strike_rate"": [70.4517593383789], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [53, 23, 65, 17, 31, 133], ""y_pred"": [37.82123947143555, 36.349605560302734, 36.51339340209961, 36.688236236572266, 35.95746994018555, 36.33563995361328]}"
S Dube,a4e37e47,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,27,18,1,3,1,0,0,0,0,0,0,none,['A Nortje'],['caught'],0,0,0,0,15,1,1,0,12,2,0,0,1,7,0,0,True,27.0,150.0,0.0,0.0,0.0,"{""batting_first_original_score"": [57, 5, 10], ""batting_first_predicted_score"": [25.335397720336914, 24.938600540161133, 24.938600540161133, 18.187816619873047], ""ceil_value"": 68.05337980294945, ""chasing_first_original_score"": [57, 5, 10], ""chasing_first_predicted_score"": [19.925697326660156, 20.219396591186523, 19.520700454711914, 16.375438690185547], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [2.6426100730895996], ""fes"": 8, ""floor_value"": 4.740737844109368, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.08717822124430068, ""rank"": 6.0, ""risk"": 31, ""score"": 50.5, ""strike_rate"": [76.07086944580078], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [3, 38, 12, 44, 32, -2], ""y_pred"": [36.415191650390625, 34.74366760253906, 35.31795883178711, 34.985897064208984, 35.41401290893555, 34.83354568481445]}"
HH Pandya,dbe50b21,India,South Africa,2024-06-29,2024-06-29,"Kensington Oval, Bridgetown, Barbados",T20,False,False,5,2,0,1,0,22,20,3,0,0,0,"H Klaasen, caught, DA Miller, caught, K Rabada, caught",[],[],0,0,0,0,0,0,0,0,5,1,0,3,1,7,0,0,True,5.0,250.0,7.333333333333333,6.666666666666667,6.6,"{""batting_first_original_score"": [135, 74, 75], ""batting_first_predicted_score"": [20.21295738220215, 19.79951286315918, 20.30164909362793, 19.34016990661621], ""ceil_value"": 89.64795296017832, ""chasing_first_original_score"": [135, 74, 75], ""chasing_first_predicted_score"": [16.78520965576172, 16.226511001586914, 16.63275146484375, 16.43717384338379], ""date_of_match"": ""2024-06-29 00:00:00"", ""doi"": 0.2339774043000676, ""economy"": [2.4523022174835205], ""fes"": 8, ""floor_value"": 10.375035545568814, ""mod_player_id"": [{""mod_id"": 5091, ""player_id"": ""740742ef""}, {""mod_id"": 8209, ""player_id"": ""ba607b88""}, {""mod_id"": 6377, ""player_id"": ""919a3be2""}, {""mod_id"": 1686, ""player_id"": ""271f83cd""}, {""mod_id"": 1992, ""player_id"": ""2e171977""}, {""mod_id"": 7242, ""player_id"": ""a4e37e47""}, {""mod_id"": 9623, ""player_id"": ""dbe50b21""}, {""mod_id"": 11180, ""player_id"": ""fe93fd9d""}, {""mod_id"": 6175, ""player_id"": ""8d2c70ad""}, {""mod_id"": 1539, ""player_id"": ""244048f6""}, {""mod_id"": 3055, ""player_id"": ""462411b3""}, {""mod_id"": 8133, ""player_id"": ""b8cc58c9""}, {""mod_id"": 2401, ""player_id"": ""372455c4""}, {""mod_id"": 4628, ""player_id"": ""6a26221c""}, {""mod_id"": 5850, ""player_id"": ""85b3fab2""}, {""mod_id"": 1496, ""player_id"": ""235c2bb6""}, {""mod_id"": 9403, ""player_id"": ""d67d5f00""}, {""mod_id"": 5714, ""player_id"": ""81c36ee9""}, {""mod_id"": 491, ""player_id"": ""0b60eb09""}, {""mod_id"": 10073, ""player_id"": ""e62dd25d""}, {""mod_id"": 7592, ""player_id"": ""acdc62f5""}, {""mod_id"": 7042, ""player_id"": ""a03bba42""}], ""pcb"": 0.9787615314126015, ""pfpp"": 36.52256324074485, ""points"": 0.09105254678641575, ""rank"": 7.0, ""risk"": 39, ""score"": 46.152027027027025, ""strike_rate"": [81.30708312988281], ""team1"": [{""player_id"": 8209, ""y"": 38.43602752685547}, {""player_id"": 1539, ""y"": 36.83432388305664}, {""player_id"": 1992, ""y"": 36.82632064819336}, {""player_id"": 11180, ""y"": 36.69103240966797}, {""player_id"": 9623, ""y"": 36.580196380615234}, {""player_id"": 6377, ""y"": 36.4160041809082}, {""player_id"": 6175, ""y"": 36.4160041809082}, {""player_id"": 1686, ""y"": 36.289710998535156}, {""player_id"": 3055, ""y"": 36.17767333984375}, {""player_id"": 491, ""y"": 35.60888671875}, {""player_id"": 2401, ""y"": 35.472015380859375}], ""team2"": [{""player_id"": 10073, ""y"": 35.284889221191406}, {""player_id"": 7592, ""y"": 35.139766693115234}, {""player_id"": 7242, ""y"": 35.0236930847168}, {""player_id"": 7042, ""y"": 34.95790481567383}, {""player_id"": 8133, ""y"": 34.801231384277344}, {""player_id"": 5714, ""y"": 34.37824630737305}, {""player_id"": 5850, ""y"": 34.37824630737305}, {""player_id"": 1496, ""y"": 34.29469680786133}, {""player_id"": 5091, ""y"": 34.02193069458008}, {""player_id"": 4628, ""y"": 33.98123550415039}, {""player_id"": 9403, ""y"": 32.028961181640625}], ""temp"": 401.74819564819336, ""venue"": ""Kensington Oval, Bridgetown, Barbados"", ""y_actual"": [58, 62, 49, 99, 50, 57], ""y_pred"": [36.759368896484375, 35.1260986328125, 36.683799743652344, 36.14713668823242, 36.44108200073242, 35.52350997924805]}"
